power_degree,cluster_coefficient,distance,average_degree,density,modularity,maximum_distance,size
-0.9078763458361476,0.27872467071935164,9.222222222222221,3.76,0.03797979797979798,0.49886826618379354,25,100
-0.8710591500593252,0.26922207303974216,5.472121212121212,3.32,0.033535353535353536,0.5265277979387429,20,100
-0.7975059039504749,0.2962415338297971,3.1884848484848485,4.26,0.04303030303030303,0.43341268266878263,10,100
-0.5940907845649412,0.29791779170684674,3.038989898989899,3.72,0.037575757575757575,0.48946409989594175,10,100
-0.8013999586815864,0.1659252167146904,6.770505050505051,3.12,0.03151515151515152,0.577457264957265,22,100
-1.0283596705110805,0.17994419306184015,6.088686868686868,3.12,0.03151515151515152,0.5523709730440499,22,100
-0.49486819832166556,0.19527777777777774,12.788080808080808,2.84,0.028686868686868688,0.6028813727435034,31,100
-1.0367878948147675,0.2159057513836926,12.993939393939394,3.7,0.03737373737373737,0.5296566837107378,34,100
-0.6534699979081814,0.2824255477227176,4.871313131313132,3.46,0.03494949494949495,0.5307895352333857,18,100
-0.62992338316505,0.21619365307098448,8.89979797979798,3.42,0.034545454545454546,0.5645326767210423,26,100
-0.9653976592952802,0.21493559713559715,9.764040404040404,3.36,0.03393939393939394,0.5398242630385487,29,100
-0.9861278424421286,0.19046078431372548,12.175959595959595,3.04,0.030707070707070707,0.6027527700831026,33,100
-0.9972993761499971,0.2033735690577796,11.544646464646465,3.04,0.030707070707070707,0.5855912396121884,30,100
-0.9894373012489325,0.3089453675617118,5.774343434343434,4.32,0.04363636363636364,0.42855152606310015,21,100
-0.8779978610954532,0.23132783882783883,12.065050505050506,3.5,0.03535353535353535,0.5299265306122448,30,100
-0.6385308946735396,0.21365679442508712,7.555757575757576,3.22,0.032525252525252527,0.5906407931792755,25,100
-0.819481922935827,0.14242089093701998,9.253333333333334,2.7,0.02727272727272727,0.638079561042524,28,100
-1.2575750728596862,0.12836630036630037,15.764848484848486,2.8,0.028282828282828285,0.665,36,100
-0.6785893219828371,0.13125547785547784,14.563838383838384,2.72,0.027474747474747475,0.658980320069204,34,100
-0.892840896663266,0.17619177185044055,7.208888888888889,3.14,0.03171717171717172,0.5717067629518437,22,100
-0.8423049309868508,0.30897847866419303,9.524848484848485,3.66,0.03696969696969697,0.4942966347158769,26,100
-0.7506967201820456,0.15812121212121216,12.29010101010101,2.84,0.028686868686868688,0.63449712358659,31,100
-0.9295525642438306,0.2111858492384808,8.931717171717171,3.04,0.030707070707070707,0.5880799861495846,27,100
-0.8920521431950941,0.20822546496075905,11.829494949494949,3.26,0.032929292929292926,0.5850239000338741,29,100
-0.8968352788141405,0.2857476754113175,7.976565656565657,4.02,0.040606060606060604,0.49246305784510286,24,100
-0.7589676696762051,0.2842129870129869,4.069494949494949,3.7,0.03737373737373737,0.46046749452154867,15,100
-0.7679599669457798,0.2389966777408638,9.365454545454545,3.16,0.03191919191919192,0.5762698285531165,26,100
