power_degree,cluster_coefficient,distance,average_degree,density,modularity,maximum_distance,size
-0.362001385758399,0.6003888050841287,2.1416161616161618,20.68,0.2088888888888889,0.14355903160998024,7,100
-0.28428310208996843,0.6415156934973836,2.2311111111111113,19.32,0.19515151515151516,0.17237042895292964,7,100
0.0731457247220874,0.6239778211715007,2.269090909090909,20.02,0.20222222222222222,0.14045445064426082,8,100
-0.24518200837471618,0.6033984112720452,2.1606060606060606,17.4,0.17575757575757575,0.17420597172678032,6,100
-1.4452438107258818,0.6397791913432984,2.188888888888889,18.7,0.18888888888888888,0.19375046469730334,7,100
-0.7845593494905588,0.6043725963632104,2.1664646464646466,19.12,0.19313131313131313,0.1556208531013113,7,100
-0.18342691660288485,0.5978413582168224,2.145252525252525,17.5,0.17676767676767677,0.17440718367346938,6,100
-1.4159586259861228,0.630519130907032,2.1983838383838386,17.94,0.1812121212121212,0.34247628351161863,6,100
-0.65626547009432,0.6102937858708287,2.2062626262626264,16.62,0.16787878787878788,0.22601841111791715,8,100
-0.991526896418164,0.6375724731709405,2.195353535353535,19.32,0.19515151515151516,0.23833421207172223,7,100
0.2041825610091281,0.635243977321938,2.0634343434343436,20.5,0.20707070707070707,0.15740773349196907,6,100
-0.5308137262689081,0.5618852367148278,2.235959595959596,18.1,0.18282828282828284,0.14861878453038674,7,100
-1.2732304266665941,0.5701847099590754,2.1874747474747473,18.62,0.18808080808080807,0.17370243931141346,8,100
-0.9434457632754552,0.5879068609050196,2.150909090909091,19.36,0.19555555555555557,0.1815369723721057,7,100
-0.02290198304366867,0.6480520446706406,2.1202020202020204,19.44,0.19636363636363635,0.16441112465918137,6,100
-0.49116325605216377,0.6397406223248437,2.3654545454545453,19.68,0.1987878787878788,0.2240827838918633,9,100
-0.36408986773670354,0.6154333489788993,2.186060606060606,17.46,0.17636363636363636,0.1807062846316044,6,100
-1.9917184509758705,0.6461287923640688,2.26989898989899,16.0,0.16161616161616163,0.39745390625,6,100
-0.7198672969649896,0.6034553770765314,2.173939393939394,16.36,0.16525252525252526,0.2791448221854245,7,100
-0.4079034240440029,0.5923267830384382,2.0898989898989897,19.98,0.2018181818181818,0.2243640036432829,6,100
-0.22506041769943455,0.6342583866483518,2.3753535353535353,17.18,0.17353535353535354,0.21487611145970695,8,100
-0.30418582422034446,0.6241646626137143,2.1575757575757577,17.6,0.17777777777777778,0.18547004132231404,6,100
0.34440136832995266,0.6050076822577151,2.245050505050505,17.5,0.17676767676767677,0.19445942857142856,8,100
0.10332305885329626,0.6281974188986603,2.3133333333333335,17.42,0.17595959595959595,0.18420109116169572,8,100
-0.14251865115538684,0.5801393719624326,2.1272727272727274,20.86,0.2107070707070707,0.13786656052448457,8,100
-0.24976337623418454,0.5988589851741931,2.1006060606060606,17.7,0.1787878787878788,0.18474640109802418,6,100
0.4549364209190563,0.6266470924949435,2.105656565656566,18.14,0.18323232323232322,0.14719400376102076,6,100
0.3150009889513483,0.6023409271984911,2.2676767676767677,17.12,0.17292929292929293,0.1862949275045855,6,100
-0.2745942064472612,0.5829440780231052,2.058181818181818,20.8,0.2101010101010101,0.15595506656804736,6,100
-0.38718126261633007,0.6081133523842288,2.24,15.64,0.15797979797979797,0.24219082161942948,7,100
0.528914365294057,0.5793624839062258,2.255959595959596,16.96,0.1713131313131313,0.16561860315058738,6,100
-0.4222709581801591,0.5898318413761927,2.1155555555555554,19.9,0.201010101010101,0.1604408979571223,6,100
-0.7863415267905457,0.595855169789723,2.229090909090909,20.06,0.20262626262626263,0.1536850067941738,8,100
-1.0063057290386923,0.5303329156233866,2.2985858585858585,16.76,0.1692929292929293,0.1995645388212644,9,100
-0.5507653747115338,0.5909952552134321,2.105050505050505,23.0,0.23232323232323232,0.12458790170132322,8,100
0.12599148089831472,0.604362958484461,2.0939393939393938,20.26,0.20464646464646466,0.1262920630032675,6,100
-0.0705641561147493,0.6794968778412378,2.173939393939394,18.84,0.1903030303030303,0.26748493290239406,6,100
-0.6295425087948773,0.6263045245084657,2.2288888888888887,17.72,0.17898989898989898,0.23435151261917256,7,100
1.4060524068957985,0.6643355396582896,2.1636363636363636,20.56,0.20767676767676768,0.17250261169737618,6,100
-0.9400248098528323,0.631427880428719,2.1254545454545455,19.56,0.19757575757575757,0.20827530831670993,6,100
0.10683639529484534,0.6216351435724782,2.242828282828283,18.66,0.18848484848484848,0.2323297594800165,7,100
-1.2729572434263037,0.6002790168266199,2.6492929292929293,14.18,0.14323232323232324,0.24123251127454587,9,100
-0.09839484457623553,0.6668771636767221,2.172323232323232,17.22,0.17393939393939395,0.2625401142015402,6,100
0.029504583968303917,0.6282681384897325,2.1121212121212123,19.94,0.2014141414141414,0.17629518445004017,6,100
0.25494917444543025,0.6280624880042766,2.285858585858586,18.68,0.18868686868686868,0.18958601763500224,8,100
-0.47511539551863674,0.6084608428923323,2.4042424242424243,15.84,0.16,0.16084136822773185,9,100
-0.6054045840958329,0.6453276211270387,2.233131313131313,18.98,0.19171717171717173,0.1690010337541264,8,100
0.1659584766506288,0.6498628635574208,2.1622222222222223,19.76,0.1995959595959596,0.16486604435411167,7,100
-1.1983596378595023,0.5852583553846187,2.028080808080808,21.58,0.21797979797979797,0.17119221879318797,6,100
-0.007270450812397177,0.5686302834747545,2.2058585858585857,17.34,0.17515151515151514,0.2068561599278425,7,100
-0.6452177009173974,0.5642211653425316,2.1905050505050503,20.68,0.2088888888888889,0.15725441376188323,7,100
-0.5087370180266899,0.5941263945300461,2.3424242424242423,16.34,0.16505050505050506,0.18068762181848685,8,100
-0.5794019283951625,0.6310117378769879,2.164848484848485,17.92,0.181010101010101,0.15357566366390304,7,100
-0.1489862627842148,0.6583905375336616,2.1098989898989897,20.54,0.20747474747474748,0.17168770366606018,7,100
-0.5039925084484321,0.6108993720772503,2.1747474747474747,16.06,0.1622222222222222,0.22218362336753983,6,100
-1.1035339339570092,0.5506355323970523,2.173131313131313,18.28,0.18464646464646464,0.22529854105119004,7,100
0.6967962979541984,0.6010805912528052,2.1262626262626263,19.34,0.19535353535353536,0.14880134404318734,7,100
0.24976469459895434,0.6031085591920968,2.383030303030303,17.82,0.18,0.17844551009534176,7,100
-0.022561984579261136,0.5831605654125691,2.246868686868687,18.44,0.18626262626262627,0.16544129756588763,7,100
-0.6836107363024407,0.6175754906568968,2.325050505050505,17.5,0.17676767676767677,0.18350432653061224,7,100
-0.7322343738555933,0.618575393077983,2.016969696969697,20.56,0.20767676767676768,0.19181072007146216,6,100
-0.7999860372167723,0.5812031864980086,2.2563636363636363,15.58,0.15737373737373736,0.269663717514143,6,100
-0.4954360659399074,0.6184947162446537,2.1373737373737374,18.78,0.1896969696969697,0.15015010417127414,7,100
0.04103511463043463,0.5836576810094558,2.258787878787879,19.66,0.1985858585858586,0.15221947057246848,8,100
-0.27091960740884424,0.6206156313016834,2.337979797979798,16.7,0.1686868686868687,0.17252536842482696,7,100
-0.48920107155786563,0.6419845659514449,2.0294949494949495,20.9,0.2111111111111111,0.1995911265767725,6,100
-0.7372141514810459,0.5497513512807966,2.3937373737373737,17.72,0.17898989898989898,0.17166138426183064,9,100
-0.6083480398532412,0.5849971429452012,2.3484848484848486,15.84,0.16,0.17466489388837872,7,100
-0.3513491854630526,0.6248856564873564,2.2763636363636364,18.2,0.18383838383838383,0.23059835768626977,7,100
0.5451872959933066,0.6212264889849166,2.3436363636363637,16.26,0.16424242424242425,0.21271496847809807,8,100
-0.8057432472963394,0.5916816318638068,2.1284848484848484,18.6,0.18787878787878787,0.17777199676263156,6,100
0.12489758587770705,0.5957322934587658,2.1434343434343432,19.78,0.1997979797979798,0.14226920800187298,7,100
