power_degree,cluster_coefficient,distance,average_degree,density,modularity,maximum_distance,size
-2.510680080283564,0.23392063492063497,4.504489795918367,3.08,0.06285714285714286,0.6277618485410693,11,50
-0.7630089104251263,0.28728969070145544,2.6865306122448978,5.0,0.10204081632653061,0.35616,7,50
-1.0967416399824335,0.23160173160173161,3.153469387755102,3.84,0.0783673469387755,0.52001953125,8,50
-0.6648509893742317,0.45864834814308486,3.0024489795918368,5.32,0.10857142857142857,0.3544858386567924,9,50
-0.9118731566308608,0.24238095238095245,5.130612244897959,3.24,0.06612244897959184,0.6389269928364578,17,50
-1.9393107994216603,0.19742857142857143,5.008979591836734,2.88,0.05877551020408163,0.6456404320987653,13,50
-1.0215364194883745,0.1221111111111111,4.177142857142857,3.0,0.061224489795918366,0.5589333333333334,11,50
-2.426663827832068,0.22777777777777775,3.595918367346939,3.76,0.07673469387755102,0.5388750565866909,10,50
-1.4223785755946883,0.24864285714285714,2.9893877551020407,4.56,0.09306122448979592,0.506655894121268,7,50
-1.4431917310463873,0.319048729048729,3.2489795918367346,4.0,0.08163265306122448,0.5449,9,50
-2.8726975418949574,0.3354285714285716,4.015510204081632,3.56,0.07265306122448979,0.6113495770736018,12,50
-2.2305871392063854,0.07044444444444445,3.8726530612244896,2.84,0.05795918367346939,0.5494941479865106,10,50
-0.2404454650952796,0.33204773004773,2.7289795918367346,5.08,0.1036734693877551,0.4327918655837312,7,50
-2.35086053762559,0.1537936507936508,3.942857142857143,3.16,0.06448979591836734,0.5867649415157827,9,50
-0.9178934815572599,0.24424126527067705,3.605714285714286,4.64,0.0946938775510204,0.36032253269916764,11,50
-1.6609999651695098,0.1013766233766234,3.669387755102041,3.04,0.062040816326530614,0.5773026315789473,9,50
-0.7833716968790726,0.18311111111111114,3.5346938775510206,3.32,0.06775510204081632,0.5963855421686747,8,50
-1.5227181932045872,0.20114718614718613,4.04734693877551,3.6,0.07346938775510205,0.5574691358024692,10,50
0.6592135921951656,0.1909047619047619,7.840816326530613,3.4,0.06938775510204082,0.6295501730103806,22,50
-1.4329549263992993,0.24309523809523811,4.17795918367347,3.16,0.06448979591836734,0.6446883512257651,10,50
-1.899408218858979,0.11663492063492065,5.768163265306122,2.88,0.05877551020408163,0.5961612654320987,14,50
0.07293276656141556,0.2707777777777778,3.356734693877551,4.0,0.08163265306122448,0.54955,9,50
-0.6408955317578057,0.21097069597069598,3.070204081632653,4.24,0.08653061224489796,0.4533641865432538,9,50
-2.7153184166697195,0.26188744588744584,3.5681632653061226,3.72,0.07591836734693877,0.5649786102439588,8,50
-0.6726727309653853,0.2250747925964644,3.146122448979592,4.84,0.09877551020408164,0.3439997267946179,10,50
-1.5071728405217528,0.2189990511724258,2.6497959183673467,4.84,0.09877551020408164,0.37944812512806503,6,50
-1.5557541642363775,0.3245223665223665,3.0783673469387756,4.32,0.08816326530612245,0.4977280521262003,8,50
-0.599550296741654,0.25726984126984126,4.838367346938775,3.56,0.07265306122448979,0.6071834364347936,13,50
-1.3042874126457866,0.15980086580086575,4.597551020408163,2.88,0.05877551020408163,0.6452546296296295,14,50
-2.799181907659075,0.24892063492063496,3.603265306122449,3.52,0.07183673469387755,0.59400826446281,9,50
-0.9189618101911865,0.2529319335635125,3.217142857142857,4.68,0.09551020408163265,0.34502155014975533,11,50
-0.45189072364839045,0.2629054834054834,2.6277551020408163,5.8,0.11836734693877551,0.3294411414982164,7,50
-0.01831903137033948,0.13477705627705627,3.2065306122448978,4.2,0.08571428571428572,0.4388662131519275,8,50
-0.6623617616292812,0.2662593158475512,2.797551020408163,4.72,0.0963265306122449,0.4112324044814709,8,50
-4.059302170435965,0.14609523809523808,5.577959183673469,3.08,0.06285714285714286,0.613341204250295,14,50
-1.5247348851120421,0.1749747899159664,3.0448979591836736,3.72,0.07591836734693877,0.4842756388021736,7,50
-1.1565542994614626,0.31846956964604023,3.053061224489796,5.12,0.10448979591836735,0.408721923828125,8,50
-3.141769462043295,0.20619047619047617,3.9281632653061225,3.32,0.06775510204081632,0.6238931630134997,9,50
-0.9532640728129742,0.15013275613275615,3.9248979591836735,3.2,0.0653061224489796,0.5617968749999999,10,50
-0.24036142741691705,0.22603174603174606,3.443265306122449,3.36,0.06857142857142857,0.49163832199546487,9,50
-0.7219301035871782,0.226156831472621,3.620408163265306,4.0,0.08163265306122448,0.44415000000000004,12,50
-1.2575694008571168,0.19653968253968254,3.406530612244898,3.76,0.07673469387755102,0.560038478949751,8,50
-3.709511291351455,0.09133333333333332,5.786122448979592,2.6,0.053061224489795916,0.670887573964497,15,50
-3.7768595075957947,0.24533333333333332,6.136326530612245,2.76,0.0563265306122449,0.6666666666666667,18,50
-2.811068322934603,0.23122155622155624,2.477551020408163,6.48,0.13224489795918368,0.3328951379362902,7,50
